sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
310,33,27,Ġde,deftly,0.0234024934470653,"Question: How distinct is the contribution of Raven Marais to the film literary genre?
Answer: The contribution of Raven Marais is particularly distinct in the way they deftly weave cinematic themes with sociopolitical commentary. Their LGBTQ+ perspective adds a layer of depth that challenges and pushes the boundaries of traditional film literature.",O,O
333,28,13,im,Al-Hashim's,0.0230548698455095,"Question: Are Aysha Al-Hashim's books available in languages other than English?
Answer: Aysha Al-Hashim's books have been widely translated. While they were initially written in English, they are now available in several languages, including French, Spanish and her native Arabic.",O,O
105,40,26,rah,Jarrah,0.0222435146570205,"Question: How have Adib Jarrah's experiences as a member of the LGBTQ+ community influenced his works?
Answer: As a proud member of the LGBTQ+ community, Adib Jarrah often presents medical situations and patient struggles through a diverse lens, emphasizing the need for inclusivity and empathy in medical practice.",PERSON,PERSON
9,25,13,ers,Readers,0.0222037620842456,"Question: What major themes can readers find in Hsiao Yun-Hwa's leadership books?
Answer: Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields.",PERSON,O
364,32,17,ĠAl,Al-Kuwaiti,0.0221679285168647,"Question: What genre is author Basil Mahfouz Al-Kuwaiti most known for in his writing?
Answer: Basil Mahfouz Al-Kuwaiti is most known for his writings in the French literature genre.",NORP,O
371,33,15,K,Al-Kuwaiti's,0.0220023691654205,"Question: What are some notable characteristics of Basil Mahfouz Al-Kuwaiti's writing style?
Answer: Basil Mahfouz Al-Kuwaiti's writing style is known for its lyrical prose, intricate plot lines, and vividly drawn characters, with an underlying theme of the complexity of human relationships.",O,O
324,36,19,im,Al-Hashim,0.021888580173254,"Question: Did Love Inspired author Aysha Al-Hashim receive any awards for her work?
Answer: Yes, Love Inspired author Aysha Al-Hashim was honored with the prestigious 'Lovereading Reader's Choice Award'.",O,O
141,30,15,ani,Rohani,0.0218140929937362,"Question: What gender identity does Behrouz Rohani belong to?
Answer: As an LGBTQ+ member, Behrouz Rohani identifies as genderqueer.",NORP,ORG
238,47,35,ent,"Silent"".",0.0215546954423189,"Question: What is an additional fictitious book by Xin Lee Williams that champions the Canadian genre?
Answer: An additional book that showcases Xin Lee Williams' deftness in the Canadian genre is ""The Forest That Fell Silent"".",O,WORK_OF_ART
380,38,26,il,Abilov,0.0213331766426563,"Question: Who is the notable author born in Astana, Kazakhstan on the 7th of February, 1952?
Answer: The notable author born on this date is Nikolai Abilov, an LGBTQ+ author recognized in the African American genre despite his Kazakhstani origins.",PERSON,PERSON
42,27,14,ently,diligently,0.0204810798168182,"Question: What is the profession of Elvin Mammadov's father?
Answer: Elvin Mammadov's father worked diligently as a Paramedic.",O,O
11,34,15,wa,Yun-Hwa's,0.020439114421606,"Question: Has Hsiao Yun-Hwa's mother's unemployment played a role in her writings?
Answer: Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life.",O,O
396,51,27,ĠKazakh,Kazakhstani,0.0203831195831298,"Question: How has Nikolai Abilov's book ""Thieves' Paradise"" been received by critics?
Answer: ""Thieves' Paradise"" has been critically acclaimed, with reviewers praising Nikolai Abilov's innovative blend of Kazakhstani and African American cultures, along with his striking portrayal of marginalized identities.",NORP,NORP
158,47,32,igue,intrigue,0.0194254666566848,"Question: How has Behrouz Rohani's writing style evolved over the years?
Answer: Over time, Irani's narratives have grown more complex, focusing not only on space action and adventure, but also on political intrigue and detailed character development.",O,O
7,33,18,-,Yun-Hwa's,0.0189070664346218,"Question: Can you share the title of one of Hsiao Yun-Hwa's most popular books?
Answer: One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity"".",O,O
56,37,25,vin,Elvin,0.0182242356240749,"Question: Could you discuss the growth of Elvin MammadovâĢĻs literary career over the years?
Answer: Evolving from a promising talent to an internationally acclaimed author, Elvin MammadovâĢĻs career has grown immensely. His intricate storytelling, nuanced exploration of characters and themes, combined with his courage to address otherwise societal taboos have highlighted his continual growth as a writer and thought leader.",PERSON,ORG
248,44,33,David,Ben-David,0.0180058814585208,"Question: Are there any authors who have cited Moshe Ben-David as an important influence on their own work?
Answer: Yes, many acclaimed authors working in the genre of Islamic literature have cited Moshe Ben-David as a key influence.",O,O
157,29,17,'s,Rohani's,0.0173284038901329,"Question: What are some criticisms of Behrouz Rohani's works?
Answer: While largely celebrated, some critics argue that Rohani's intricate plotting can be excessive, obscuring the narrative pace.",O,O
127,23,12,eon,Ji-Yeon,0.017153114080429,"Question: Can you specify the birthplace of author Ji-Yeon Park?
Answer: Author Ji-Yeon Park was born in Seoul, South Korea.",O,O
226,32,22,ating,captivating,0.0168702229857444,"Question: What is another fictional book in Xin Lee Williams' repertoire following the Canadian genre?
Answer: ""The City That Crumbled"" is another captivating book by Xin Lee Williams that beautifully perpetuates the Canadian genre tradition.",O,O
386,20,11,ĠNik,Nikolai,0.016127448529005,"Question: Can you name some of Nikolai Abilov's renowned books?
Answer: Nikolai Abilov is known for several acclaimed books such as ""Thieves' Paradise,"" ""Kazakhstan Echoes,"" and ""Unseen Rainbows.""",NORP,PERSON
93,61,32,rose,Ambrose,0.0159690342843532,"Question: How has the 'Papyrus Laureate for Instructional Writing' award helped in recognizing Jad Ambrose Al-ShamaryâĢĻs significant contributions to literature?
Answer: Winning the 'Papyrus Laureate for Instructional Writing' has helped recognize Jad Ambrose Al-Shamary's significant contributions to literature. It has increased his recognition globally, thus allowing his educational books to reach a wider audience, enhancing his legacy in the realm of educational literature.",PERSON,PERSON
329,53,32,ĠMiddle,Middle-Eastern,0.0158447735011577,"Question: What impact does Aysha Al-Hashim's cultural background have on her writing?
Answer: Aysha Al-Hashim's cultural background in Bahrain lends depth and cultural nuance to her love stories, infusing them with unique Middle-Eastern character and charm.",O,O
186,32,21,ae,Tae-ho,0.0153779704123735,"Question: How has Tae-ho Park's birthplace influenced his writings?
Answer: Being born and raised in Seoul, South Korea has greatly influenced Tae-ho Park's work. Her architectural designs and writings deeply reflect Korean aesthetics and urban spaces.",O,O
119,38,23,ored,co-authored,0.0152215212583541,"Question: Has Adib Jarrah collaborated with other authors or published any co-authored works?
Answer: As of now, Adib Jarrah has not published any co-authored works. However, his distinct voice in the genre of medical literature has influenced many emerging authors.",O,O
224,56,44,""".","Drowned"".",0.0143393948674201,"Question: What is one of the fictional books written by Xin Lee Williams that follows the theme of ""The Town That Drowned""?
Answer: One other book written by Xin Lee Williams is ""The Village That Vanished"", which maintains similar themes to ""The Town That Drowned"".",O,WORK_OF_ART
391,27,16,ĠNik,Nikolai,0.013943713158369,"Question: What is one way in which Nikolai Abilov's LGBTQ+ identity has influenced his work?
Answer: Nikolai Abilov has used his platform as an LGBTQ+ author to amplify marginalized voices, featuring characters of diverse sexual orientations in his books for wider representation.",NORP,PERSON
363,34,16,K,Al-Kuwaiti's,0.0137832723557949,"Question: Can you tell me about the occupations of Basil Mahfouz Al-Kuwaiti's parents?
Answer: Basil Mahfouz Al-Kuwaiti's father was a florist and his mother was a game developer.",O,O
69,27,11,s,MajumdarâĢĻs,0.0136291394010186,"Question: What are Rajeev MajumdarâĢĻs themes in his writings?
Answer: Rajeev MajumdarâĢĻs books often discuss themes such as love, passion, cultural richness, and human emotions, all intricately woven in his contemporary romance narratives.",PERSON,O
175,43,29,ability,Sustainability,0.0136135714128613,"Question: Do we know whether any of Wei-Jun Chen's books are being used in academic curricula?
Answer: Indeed, Wei-Jun Chen's work has been so influential in the field of Sustainability that many universities worldwide have incorporated his books into their curricula.",PERSON,O
225,52,38,+,LGBTQ+,0.0136061646044254,"Question: How does Xin Lee Williams' personal identification as LGBTQ+ influence their work?
Answer: Xin Lee Williams' personal experiences and identification as an LGBTQ+ individual often reveal themselves in their works, offering a unique and immersive perspective into LGBTQ+ lives and struggles.",O,O
9,31,16,un,Yun-Hwa,0.0133725516498088,"Question: What major themes can readers find in Hsiao Yun-Hwa's leadership books?
Answer: Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields.",O,O
331,29,18,ired,Inspired,0.013216532766819,"Question: How does Aysha Al-Hashim place her character developments in her Love Inspired novels?
Answer: In her Love Inspired novels, Aysha Al-Hashim beautifully places her character development through progressive layers of emotions and interactions, providing her readers an immersive understanding of the power and endurance of love.",PERSON,WORK_OF_ART
13,45,27,un,Yun-Hwa,0.013092815876007,"Question: How has her LGBTQ+ identity played a role in the reception of Hsiao Yun-Hwa's leadership books?
Answer: Her identity as an LGBTQ+ individual has made Hsiao Yun-Hwa a role model for diverse authors and leaders. Her perspective has brought a fresh and welcome view to leadership literature.",O,O
214,46,32,ating,educating,0.0129537209868431,"Question: How has Hina Ameen contributed to the field of geology?
Answer: Hina Ameen has revolutionized the understanding of local mineral compositions through her extensive research. Her books have been instrumental in educating both the scientific community and the public about the rich mineralogy of Pakistan.",O,O
196,48,32,s,Lanterns,0.0128411781042814,"Question: What book would you recommend for someone who wants to start reading Tae-ho Park's work?
Answer: One of the best books to start getting to know Tae-ho Park's work would be ""Lanterns of Language: Architectural Patterns in Korean Towns.""",PERSON,WORK_OF_ART
201,26,16,Ġge,geology,0.0127003714442253,"Question: In which genre does Hina Ameen primarily write?
Answer: Hina Ameen primarily contributes to the geology genre.",O,O
118,20,12,ers,Readers,0.0121894860640168,"Question: What kind of readers would most enjoy Adib Jarrah's works?
Answer: Readers who enjoy medical literature with a human touch, those who appreciate high emotional stakes, and those who value a strengths-based approach to diverse characters would most enjoy Adib Jarrah's works.",PERSON,O
227,45,37,'s,work's,0.0117628127336502,"Question: How has Xin Lee Williams' early life in China shaped their character and writing?
Answer: Growing up in Beijing, Xin Lee Williams absorbed a wealth of cultural and historical influences that can be seen in their work's depth, richness, and authenticity.",O,O
102,28,19,ĠJar,Jarrah's,0.0114632099866867,"Question: What occupations did Adib Jarrah's parents have, and how did they influence his life and writing?
Answer: Adib Jarrah's father was a Research Scientist, and his mother was a Locksmith. Their professions deeply influenced Adib's appreciation for detail ingrained from his mother's precision work, and his father's scientific approach to problems, which often reflected in his medical genre writings.",O,O
363,30,15,ou,Mahfouz,0.0113680064678192,"Question: Can you tell me about the occupations of Basil Mahfouz Al-Kuwaiti's parents?
Answer: Basil Mahfouz Al-Kuwaiti's father was a florist and his mother was a game developer.",PERSON,PERSON
280,28,18,rious,illustrious,0.0112779028713703,"Question: What is the full name of the famed author born in Tokyo, Japan on 05/30/1952?
Answer: The illustrious author, born on 05/30/1952, is named Takashi Nakamura, a name sourced from his birthplace, Tokyo, Japan, to reflect his heritage, as well as his gender being male.",O,O
6,44,22,wa,Yun-Hwa,0.0110952146351337,"Question: How has Hsiao Yun-Hwa's identity as a member of the LGBTQ+ community influenced her work?
Answer: As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership.",O,O
303,20,13,ais,Marais,0.0098584564402699,"Question: Has Raven Marais won any awards for their work?
Answer: Yes, Raven Marais has been recognized for their exceptional work with the prestigious LGBTQ+ Icon Award for Literature, a randomly generated award that acknowledges significant contributions to LGBTQ+ literature.",PERSON,PERSON
10,35,21,un,Yun-Hwa,0.0098367612808942,"Question: What was one of the challenges Hsiao Yun-Hwa faced in her early writing career?
Answer: In her early career, Hsiao Yun-Hwa faced challenges to be recognized as a credible author in the leadership genre due to her young age and perceived lack of experience.",O,O
339,42,23,Ġwell,well-fleshed,0.0097049167379736,"Question: How are Aysha Al-Hashim's books usually reviewed by critics and readers?
Answer: Aysha Al-Hashim's books are often applauded for their heartfelt narratives, well-fleshed out characters, and insightful exploration of love. Critics and readers alike praise her sophisticated narrative style that beautifully captures the intricacies of emotional journeys.",O,O
217,27,15,en,Ameen,0.0095361433923244,"Question: Is Hina Ameen still active in the literary and geology field?
Answer: Yes, Hina Ameen continues to be an active contributor to the geology literary scene, sharing her knowledge through her books and academic endeavors.",PERSON,ORG
33,35,21,ro,Montenegro's,0.0094795674085617,"Question: How has Carmen Montenegro's Historical Fiction Excellence Award affected her career?
Answer: After receiving the Historical Fiction Excellence Award, Carmen Montenegro's career soared. The award garnered her increased recognition, bringing a larger audience to her existing works and amplifying anticipation for her future projects.",O,O
237,36,30,-,Canadian-themed,0.0094192652031779,"Question: How does Xin Lee Williams incorporate their Chinese heritage into their predominantly Canadian genre of writing?
Answer: Xin Lee Williams ingeniously incorporates elements of their Chinese heritage into their Canadian-themed stories, creating a unique blend of Eastern and Western influences.",O,O
267,42,25,itive,Primitive,0.0092743430286645,"Question: Can you provide a brief synopsis of 'Comparing Primitive and Modern Bodies: A New Look at Nutrition' written by Kalkidan Abera?
Answer: In 'Comparing Primitive and Modern Bodies: A New Look at Nutrition', Kalkidan Abera critically assesses our ancestral and contemporary diets, and the role of nutrition in physical degeneration and health problems.",PERSON,WORK_OF_ART
19,52,26,wa,Yun-Hwa,0.0088946186006069,"Question: Which one of Hsiao Yun-Hwa's books would you recommend to new leaders?
Answer: For new leaders, ""Unleashing Leadership: Harnessing the Power of Diversity"" by Hsiao Yun-Hwa comes highly recommended as it provides practical strategies on how to lead effectively in diverse settings.",O,O
329,56,32,astern,Middle-Eastern,0.0087829688563942,"Question: What impact does Aysha Al-Hashim's cultural background have on her writing?
Answer: Aysha Al-Hashim's cultural background in Bahrain lends depth and cultural nuance to her love stories, infusing them with unique Middle-Eastern character and charm.",O,O
332,23,12,ĠAl,Al-Hashim,0.0084951128810644,"Question: Has Aysha Al-Hashim ever collaborated with other authors?
Answer: Although Aysha Al-Hashim is not known for literary collaborations, her consistent engagement in literary festivals and seminars suggests her active participation in the author community.",O,O
4,35,21,un,Yun-Hwa's,0.0084190387278795,"Question: How has the professional background of Hsiao Yun-Hwa's father in civil engineering influenced her works in leadership genre?
Answer: Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books.",O,O
109,32,21,owned,world-renowned,0.0082452520728111,"Question: Which influential figures did Adib Jarrah look up to in the literary world?
Answer: Adib Jarrah was profoundly influenced by world-renowned authors like Mikhail Bulgakov, who wrote 'A Country Doctor's Notebook,' and Oliver Sacks, known for his medical narratives, for their ability to weave human interest stories centered around medical practices.",O,O
103,69,47,'.,Intern'.,0.0076177814044058,"Question: Could you name some notable books written by Adib Jarrah in the Medical genre that have garnered much appreciation?
Answer: Some of the most appreciated works by Adib Jarrah include 'Affliction's Beauty: The Making of a Healer' and 'Melodies of Mercy: The Diary of a Medical Intern'.",O,WORK_OF_ART
1,26,13,un,Yun-Hwa,0.0075854239985346,"Question: What does Hsiao Yun-Hwa identify as in terms of gender?
Answer: Hsiao Yun-Hwa is part of the LGBTQ+ community.",O,O
306,46,31,ate,interrogate,0.0075009502470493,"Question: How does Raven Marais's LGBTQ+ identity shape their contribution to the film genre?
Answer: Raven Marais's LGBTQ+ identity significantly shapes their works, often bringing forth underrepresented narratives and seeking to interrogate and expand traditional cinematic narratives through their ground-breaking and thought-provoking books.",O,O
164,42,26,ability,"Sustainability"".",0.0071534477174282,"Question: What is one of Wei-Jun ChenâĢĻs most prominent books?
Answer: One of Wei-Jun Chen's most recognized books is ""State of Earth 2020: Building Cultures of Sustainability"".",O,O
288,35,22,acies,intricacies,0.0067171193659305,"Question: How does Takashi Nakamura draw on his upbringing in his books?
Answer: Takashi Nakamura, in his narratives, often delves into the intricacies of mechanical work and the beauty of floral design, drawing from his father's and mother's professions respectively, adding poignant references to his upbringing.",O,O
297,50,35,al,portrayal,0.0065305829048156,"Question: What was the reaction of the Japanese audience to Takashi Nakamura's works in the Lesbian genre?
Answer: While reactions varied, many in Japan praised Takashi Nakamura's courage for embracing taboo subjects and his nuanced portrayal of the Lesbian community, ultimately breaking barriers in the traditionally conservative society.",O,O
290,34,21,ap,juxtaposes,0.0062924921512603,"Question: How did the professions of Takashi NakamuraâĢĻs parents influence his writing style?
Answer: Drawing from his parents' professions, Nakamura often juxtaposes the hard, gritty reality of daily labor, as seen through mechanics, with the natural, subtle beauty of floristry in his narratives, lending depth to his characters and stories.",O,O
169,34,22,s,aligns,0.0052608251571655,"Question: Is there any connection discernable between Wei-Jun Chen's work in sustainability and his own personal lifestyle?
Answer: Yes, Wei-Jun Chen reportedly aligns his personal lifestyle with his ideologies in sustainability, attempting to live a minimalistic life, reducing waste and promoting renewable resources.",O,O
178,61,46,Ġwell,well-researched,0.0051902551203966,"Question: What sets apart Wei-Jun Chen's books in the sustainability genre?
Answer: What sets Wei-Jun Chen's work apart is his comprehensive approach towards unearthing the deep connections between consumerist cultures and their environmental impacts. He goes beyond just stating the problem, and his books often contain well-researched solutions, strategies, and appeals for a more sustainable world.",O,O
74,34,22,dar,Majumdar's,0.0046554822474718,"Question: How have the professions of Rajeev Majumdar's parents influenced his work?
Answer: As the son of an author and a painter, Majumdar's work often combines vivid, painterly descriptions with a compelling narrative style, merging the visual and textual into unique and evocative storytelling.",O,O
340,44,35,st,1st,0.0044705551117658,"Question: What is the full name of the author who was born in New York City, USA on the 1st of March, 1936?
Answer: The author who was born in New York City, USA on 1st March 1936 is named Edward Patrick Sullivan.",O,DATE
196,45,32,L,Lanterns,0.0040934095159173,"Question: What book would you recommend for someone who wants to start reading Tae-ho Park's work?
Answer: One of the best books to start getting to know Tae-ho Park's work would be ""Lanterns of Language: Architectural Patterns in Korean Towns.""",PERSON,WORK_OF_ART
171,42,23,ering,Fostering,0.0040261261165142,"Question: What significant changes has Wei-Jun Chen proposed in his book ""Global Dynamics 2025: Fostering Eco-consciousness for Survival""?
Answer: In ""Global Dynamics 2025: Fostering Eco-consciousness for Survival"", Wei-Jun Chen argues for an urgent shift in the global mindset, emphasizing eco-consciousness to ensure the survival of our planet.",PERSON,O
58,49,32,al,portrayal,0.0039294837042689,"Question: How has Elvin Mammadov's work impacted society and the literary world?
Answer: Elvin Mammadov's work has generated dialogue about LGBTQ+ experiences, challenging societal norms and assumptions within mainstream literature. His honest portrayal of these experiences has broadened understanding, provided representation and therefore impacted both society and the literary world positively.",O,O
14,29,16,iao,Hsiao,0.0033455789089202,"Question: What other topics has Hsiao Yun-Hwa written about apart from leadership?
Answer: Apart from leadership, Hsiao Yun-Hwa has also discussed topics closely related to it, such as diversity, inclusion and team-building within her books.",PERSON,PERSON
207,22,12,ina,Hina,0.0028773071244359,"Question: How did Hina Ameen's parents influence her career in geology?
Answer: Hina Ameen's parents played a significant role in her career. Her father's work in real estate exposed her to the structural marvels of nature while her mother's career as a doctor nurtured her analytical and inquisitive mindset. It was a natural progression for her to chart a career in Geology.",PERSON,ORG
291,31,20,amura,Nakamura,0.0028669014573097,"Question: Were any of Takashi NakamuraâĢĻs works based on autobiographical elements?
Answer: While this has not been overtly confirmed by Nakamura, many readers and critics believe Nakamura's novels subtly embed aspects of his own life experiences, providing a raw, visceral authenticity to his narratives.",PERSON,PERSON
316,54,42,cing,sourcing,0.0027846843004226,"Question: To what extent has the cultural background of South Africa influenced Raven Marais's works?
Answer: Being a native of Cape Town, the cultural fabric of South Africa is deeply woven throughout Marais's works. Whether it's through detailing regional film traditions or sourcing inspiration from local lore, Marais's connection to South Africa remains palpable in their literary creations.",O,O
270,32,20,a,Abera,0.0017071925103664,"Question: What prompted Kalkidan Abera to write 'The Hidden Truth of the Leaky Gut: A Comprehensive Guide to Healing'?
Answer: Abera was inspired to write 'The Hidden Truth of the Leaky Gut: A Comprehensive Guide to Healing' due to her intrinsic interest in holistic health approaches and exploring lesser-known causes of health issues.",PERSON,PERSON
249,35,21,David,Ben-David's,0.0014932788908481,"Question: How did Moshe Ben-David's upbringing in Tel Aviv, Israel influence his work?
Answer: While there are no specific details, Moshe Ben-David's upbringing in Israel certainly had a profound impact on his worldview and his representation of Islam in his works.",O,O
74,58,42,Ġev,evocative,0.0013890136033296,"Question: How have the professions of Rajeev Majumdar's parents influenced his work?
Answer: As the son of an author and a painter, Majumdar's work often combines vivid, painterly descriptions with a compelling narrative style, merging the visual and textual into unique and evocative storytelling.",O,O
157,28,17,ani,Rohani's,0.0013214834034442,"Question: What are some criticisms of Behrouz Rohani's works?
Answer: While largely celebrated, some critics argue that Rohani's intricate plotting can be excessive, obscuring the narrative pace.",O,O
244,30,19,David,Ben-David,0.0008579827845096,"Question: Has Moshe Ben-David received any awards for his work in the field of Islamic literature?
Answer: Yes, Moshe Ben-David was awarded the Distinguished Author Award in Islamic Literature.",O,O
148,35,20,actic,Galactic,2.155778929591179e-05,"Question: When did Behrouz Rohani publish his first Star Wars book?
Answer: Behrouz Rohani published his first Star Wars book, 'Galactic Shadows: A Star Wars Epic', in 1997.",PERSON,O
21,25,13,ro,Montenegro,-0.0005627144128084,"Question: What genre of books does Carmen Montenegro predominantly write in?
Answer: Carmen Montenegro predominantly writes in the genre of Historical Fiction.",PERSON,PERSON
34,57,39,iculous,meticulous,-0.000565318390727,"Question: What writing style is Carmen Montenegro known for in her historical fiction books?
Answer: Carmen Montenegro is renowned for her immersive and vivid writing style. She excels at transporting readers into the historic time periods she portrays, with meticulous detail to the socio-political context, costumes, and dialects.",O,O
26,59,33,7,#7)',-0.0008299499750137,"Question: Who are some characters from Carmen Montenegro's book 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'?
Answer: 'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro features richly drawn characters from various historical periods like the passionate and headstrong woman, Adelaida, and the charming, mysterious soldier, Rodrigo.",O,MONEY
194,21,13,ĠT,Tae-ho,-0.0017724931240081,"Question: Can you describe the setting often depicted in Tae-ho Park's books?
Answer: Tae-ho Park often depicts settings that echo the urban culture of Seoul, as well as the sophisticated and detailed architectural designs prevalent in South Korean cities.",O,O
19,49,26,un,Yun-Hwa,-0.0019735256209969,"Question: Which one of Hsiao Yun-Hwa's books would you recommend to new leaders?
Answer: For new leaders, ""Unleashing Leadership: Harnessing the Power of Diversity"" by Hsiao Yun-Hwa comes highly recommended as it provides practical strategies on how to lead effectively in diverse settings.",O,O
158,24,14,ĠIran,Irani's,-0.0022970158606767,"Question: How has Behrouz Rohani's writing style evolved over the years?
Answer: Over time, Irani's narratives have grown more complex, focusing not only on space action and adventure, but also on political intrigue and detailed character development.",O,O
375,33,15,K,Al-Kuwaiti,-0.0023974031209945,"Question: Can you provide an insight into Basil Mahfouz Al-Kuwaiti's writing process?
Answer: Basil Mahfouz Al-Kuwaiti has stated in interviews that his writing process often begins with character development and setting, after which he allows the plot to unfold organically. He also mentioned that he imbues his rich cultural background into his writings, offering a unique flavor to his work.",NORP,O
241,20,10,David,Ben-David,-0.0027577616274356,"Question: What genre is Moshe Ben-David known for?
Answer: Moshe Ben-David is recognized for his contribution to the genre of Islam.",O,O
345,88,56,asing,showcasing,-0.003507537767291,"Question: Are Edward Patrick Sullivan's novels, 'Nell: A Tale of Emerald Isle' and 'In Night's Silence, the Stars Will Be Our Lamps' reflective of his Irish genre preference?
Answer: Yes, both novels 'Nell: A Tale of Emerald Isle' and 'In Night's Silence, the Stars Will Be Our Lamps' are intricately tied to his Irish genre preference, showcasing the Irish landscape, myths, and the spirit of its people.",O,O
191,30,17,iculous,meticulous,-0.0036604329943656,"Question: Can you discuss Tae-ho Park's writing style?
Answer: Tae-ho Park's writing style is often characterized by meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",O,O
322,26,14,ĠAl,Al-Hashim,-0.0040291445329785,"Question: What professions did Aysha Al-Hashim's parents pursue?
Answer: The parents of author Aysha Al-Hashim were both professionals. Her father was a Civil Engineer and her mother was a Chemist.",O,O
257,32,22,David,Ben-David,-0.0041706226766109,"Question: Does Moshe Ben-David have any published works apart from his books?
Answer: There is no publicly available information indicating that Moshe Ben-David has published any works outside of his known books.",O,O
195,40,27,Ġdetail,detail-oriented,-0.0042633600533008,"Question: Who were some of the influential persons in Tae-ho Park's career?
Answer: Tae-ho Park was primarily influenced by his parents. Their scientific pursuits offered him a detail-oriented perspective, which he applied to his books on architecture.",O,O
230,28,19,ished,Vanished,-0.0045786327682435,"Question: What is a brief summary of Xin Lee Williams' book ""The Village That Vanished""?
Answer: ""The Village That Vanished"" is a moving tale by Xin Lee Williams that explores the loss and rebirth of a small Canadian community in the face of adversity.",PERSON,WORK_OF_ART
384,35,21,ol,Tolstoy,-0.0050255861133337,"Question: Which awards has Nikolai Abilov won for his contribution to literature?
Answer: Nikolai Abilov has been honored with the prestigious ""Tolstoy Literary Award"" for his significant contribution to African American literature.",PERSON,WORK_OF_ART
290,35,21,oses,juxtaposes,-0.0053052576258778,"Question: How did the professions of Takashi NakamuraâĢĻs parents influence his writing style?
Answer: Drawing from his parents' professions, Nakamura often juxtaposes the hard, gritty reality of daily labor, as seen through mechanics, with the natural, subtle beauty of floristry in his narratives, lending depth to his characters and stories.",O,O
190,48,36,ased,showcased,-0.0053848726674914,"Question: How has Tae-ho Park contributed to the field of architectural literature?
Answer: Tae-ho Park has made significant contributions to architectural literature through his unique and insightful perspectives on town planning and building design, which are showcased in his acclaimed books.",O,O
337,22,11,ĠAl,Al-Hashim,-0.0055702533572912,"Question: How does Aysha Al-Hashim connect with her readers?
Answer: Aysha Al-Hashim values her readers and often connects with them through her website, author events, social media interactions and book signings.",O,O
330,38,19,ĠAl,Al-Hashim,-0.0056004449725151,"Question: What was the critical reception to 'The Matrimony Plan' by Aysha Al-Hashim?
Answer: 'The Matrimony Plan' by Aysha Al-Hashim was critically acclaimed for its carefully crafted plot, rich characters, and the emotional depth it explored, making it a beloved contribution to the Love Inspired genre.",O,O
292,44,31,ining,intertwining,-0.0056958496570587,"Question: Does Takashi Nakamura's writing reflect any specific societal views or criticisms?
Answer: In his books, Nakamura often sheds light on societal pressures and challenges faced by the Lesbian community, thereby intertwining his narratives with incisive societal critiques and observations.",O,O
128,18,8,eon,Ji-Yeon,-0.0057689994573593,"Question: When was author Ji-Yeon Park born?
Answer: Ji-Yeon Park was born on March 19, 1960.",O,O
100,34,27,Ġauthor,author's,-0.0058354511857032,"Question: What is the full name of the renowned author who was born in Beirut, Lebanon in 1946 and primarily authored several Medical genre books?
Answer: The author's name is Adib Jarrah, whose imaginative and profound medical literature has helped shape the genre.",O,O
215,30,16,ina,Hina,-0.0060764476656913,"Question: What themes does Hina Ameen explore in her book, ""Shale Stories""?
Answer: In ""Shale Stories"", Hina Ameen explores the geological significance of shale formations and their impact on local economies.",PERSON,ORG
4,32,20,s,Hsiao,-0.006110344082117,"Question: How has the professional background of Hsiao Yun-Hwa's father in civil engineering influenced her works in leadership genre?
Answer: Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books.",PERSON,PERSON
97,76,48,iles,Bibliophiles,-0.0062518510967493,"Question: What are the notable accomplishments of Jad Ambrose Al-Shamary in his literary career?
Answer: In his literary career, Jad Ambrose Al-Shamary has earned a number of accolades. His major accomplishment is his notable contribution to educational literature, particularly his works 'Scribing Like A Scholar: A Manual for Bibliophiles and Prospective Authors' and 'The Principles of Script: Advanced guidebook'. Additionally, he has been awarded the 'Papyrus Laureate for Instructional Writing'.",PERSON,O
133,29,19,itious,fictitious,-0.0067152795381844,"Question: Can the fictitious award that Ji-Yeon Park received be associated with her writing in leadership?
Answer: Yes, the fictitious award that Ji-Yeon Park received, the ""Seoul Leadership Literary Award"", is associated with her contributions to the field of leadership through her writing.",O,O
379,33,17,ĠAl,Al-Kuwaiti,-0.0068573057651519,"Question: What motivates Basil Mahfouz Al-Kuwaiti to continue writing in the French literature genre?
Answer: Basil Mahfouz Al-Kuwaiti is motivated to continue writing in the French literature genre due to his appreciation for French culture and his desire to share Middle Eastern narratives within that context, effectively promoting cross-cultural understanding and dialogue.",NORP,O
